region,Summit,dir,Summit_dir,Name,code,cover_P1,cover_P2,cover_P3,T_cover_P1,T_cover_P2,T_cover_P3,V1,name,i.code,N,bio_1_1,bio_1_2,bio_1_3,bio_1_4,bio_1_5,bio_12_1,bio_12_2,bio_12_3,bio_12_4,bio_12_5,scientificname,1,2,3,4,5,d_cov_p2,d_cov_p3,Order,taxonID,family,familyVernacularName,scientificName,vernacularName,isEndemic,iucnCategory,source,V11,GBIF_name,GBIF_code,生活型,Reproduction type,Rk_t,Raunkiaer's Life Form,落葉性,果實形式,陰性陽性,葉有毛,葉形,葉緣,source.1,分布下限,分布上限,2008,2013,2019,incr
DAS,YAT,E,E05,玉山小米草,SP79,25,5,25,22,4.6,20,35,Euphrasia transmorrisonensis,35,274,33,63,88,109,232,1964,2538.25,2697.5,3198,3666,Euphrasia transmorrisonensis,10.7,29.075,49,71.25,218.3,-17.4,15.4,79,3255,Orobanchaceae,列當科,Euphrasia transmorrisonensis Hayata var. transmorrisonensis,玉山小米草,1,LC,原生,Euphrasia transmorrisonensis Hayata var. transmorrisonensis,Euphrasia transmorrisonensis,35,草本,s,He,Hemicryptophytes,1,蒴果,陽性,0,卵形,鋸齒狀,特有,1300,3886,1,1,1,
DAS,YAT,E,E10,玉山小米草,SP79,5,25,5,4.5825,23.625,4.35,35,Euphrasia transmorrisonensis,35,274,33,63,88,109,232,1964,2538.25,2697.5,3198,3666,Euphrasia transmorrisonensis,10.7,29.075,49,71.25,218.3,19.0425,-19.275,79,3255,Orobanchaceae,列當科,Euphrasia transmorrisonensis Hayata var. transmorrisonensis,玉山小米草,1,LC,原生,Euphrasia transmorrisonensis Hayata var. transmorrisonensis,Euphrasia transmorrisonensis,35,草本,s,He,Hemicryptophytes,1,蒴果,陽性,0,卵形,鋸齒狀,特有,1300,3886,1,1,1,4
DAS,YAT,N,N05,玉山小米草,SP79,5,25,5,4.01,21.25,4,35,Euphrasia transmorrisonensis,35,274,33,63,88,109,232,1964,2538.25,2697.5,3198,3666,Euphrasia transmorrisonensis,10.7,29.075,49,71.25,218.3,17.24,-17.25,79,3255,Orobanchaceae,列當科,Euphrasia transmorrisonensis Hayata var. transmorrisonensis,玉山小米草,1,LC,原生,Euphrasia transmorrisonensis Hayata var. transmorrisonensis,Euphrasia transmorrisonensis,35,草本,s,He,Hemicryptophytes,1,蒴果,陽性,0,卵形,鋸齒狀,特有,1300,3886,1,1,1,4
DAS,YAT,N,N10,玉山小米草,SP79,5,25,5,3.94,18.25,3.5,35,Euphrasia transmorrisonensis,35,274,33,63,88,109,232,1964,2538.25,2697.5,3198,3666,Euphrasia transmorrisonensis,10.7,29.075,49,71.25,218.3,14.31,-14.75,79,3255,Orobanchaceae,列當科,Euphrasia transmorrisonensis Hayata var. transmorrisonensis,玉山小米草,1,LC,原生,Euphrasia transmorrisonensis Hayata var. transmorrisonensis,Euphrasia transmorrisonensis,35,草本,s,He,Hemicryptophytes,1,蒴果,陽性,0,卵形,鋸齒狀,特有,1300,3886,1,1,1,3
DAS,YAT,S,S05,玉山小米草,SP79,25,25,5,22.75,21.45,3,35,Euphrasia transmorrisonensis,35,274,33,63,88,109,232,1964,2538.25,2697.5,3198,3666,Euphrasia transmorrisonensis,10.7,29.075,49,71.25,218.3,-1.3,-18.45,79,3255,Orobanchaceae,列當科,Euphrasia transmorrisonensis Hayata var. transmorrisonensis,玉山小米草,1,LC,原生,Euphrasia transmorrisonensis Hayata var. transmorrisonensis,Euphrasia transmorrisonensis,35,草本,s,He,Hemicryptophytes,1,蒴果,陽性,0,卵形,鋸齒狀,特有,1300,3886,1,1,1,
DAS,YAT,S,S10,玉山小米草,SP79,25,25,5,22.625,23,3.75,35,Euphrasia transmorrisonensis,35,274,33,63,88,109,232,1964,2538.25,2697.5,3198,3666,Euphrasia transmorrisonensis,10.7,29.075,49,71.25,218.3,0.375,-19.25,79,3255,Orobanchaceae,列當科,Euphrasia transmorrisonensis Hayata var. transmorrisonensis,玉山小米草,1,LC,原生,Euphrasia transmorrisonensis Hayata var. transmorrisonensis,Euphrasia transmorrisonensis,35,草本,s,He,Hemicryptophytes,1,蒴果,陽性,0,卵形,鋸齒狀,特有,1300,3886,1,1,1,4
DAS,YAT,W,W05,玉山小米草,SP79,25,5,5,19.5,3.45,3.5,35,Euphrasia transmorrisonensis,35,274,33,63,88,109,232,1964,2538.25,2697.5,3198,3666,Euphrasia transmorrisonensis,10.7,29.075,49,71.25,218.3,-16.05,0.0499999999999998,79,3255,Orobanchaceae,列當科,Euphrasia transmorrisonensis Hayata var. transmorrisonensis,玉山小米草,1,LC,原生,Euphrasia transmorrisonensis Hayata var. transmorrisonensis,Euphrasia transmorrisonensis,35,草本,s,He,Hemicryptophytes,1,蒴果,陽性,0,卵形,鋸齒狀,特有,1300,3886,1,1,1,
DAS,YAT,W,W10,玉山小米草,SP79,5,5,1,2.365,0.9,0.4,35,Euphrasia transmorrisonensis,35,274,33,63,88,109,232,1964,2538.25,2697.5,3198,3666,Euphrasia transmorrisonensis,10.7,29.075,49,71.25,218.3,-1.465,-0.5,79,3255,Orobanchaceae,列當科,Euphrasia transmorrisonensis Hayata var. transmorrisonensis,玉山小米草,1,LC,原生,Euphrasia transmorrisonensis Hayata var. transmorrisonensis,Euphrasia transmorrisonensis,35,草本,s,He,Hemicryptophytes,1,蒴果,陽性,0,卵形,鋸齒狀,特有,1300,3886,1,1,1,
DAS,SEN,E,E05,玉山水苦藚,SP80,1,5,5,0.75,3.8,4,89,Veronica morrisonicola,89,381,30,51,65,89,243,1171,2408,2590,2851,3542,Veronica morrisonicola,9.4,21.1,30.7,51.3,231.2,3.05,0.2,80,3314,Plantaginaceae,車前科,Veronica morrisonicola Hayata,玉山水苦藚,1,LC,原生,Veronica morrisonicola Hayata,Veronica morrisonicola,89,草本,s,Ch,Chamaephytes,1,蒴果,"",1,卵形,全緣,特有,2600,3800,1,1,1,18
DAS,SEN,E,E10,玉山水苦藚,SP80,5,1,1,3.875,0.78,0.65,89,Veronica morrisonicola,89,381,30,51,65,89,243,1171,2408,2590,2851,3542,Veronica morrisonicola,9.4,21.1,30.7,51.3,231.2,-3.095,-0.13,80,3314,Plantaginaceae,車前科,Veronica morrisonicola Hayata,玉山水苦藚,1,LC,原生,Veronica morrisonicola Hayata,Veronica morrisonicola,89,草本,s,Ch,Chamaephytes,1,蒴果,"",1,卵形,全緣,特有,2600,3800,1,1,1,
DAS,SEN,N,N05,玉山水苦藚,SP80,1,0,0,0.53,0,0,89,Veronica morrisonicola,89,381,30,51,65,89,243,1171,2408,2590,2851,3542,Veronica morrisonicola,9.4,21.1,30.7,51.3,231.2,-0.53,0,80,3314,Plantaginaceae,車前科,Veronica morrisonicola Hayata,玉山水苦藚,1,LC,原生,Veronica morrisonicola Hayata,Veronica morrisonicola,89,草本,s,Ch,Chamaephytes,1,蒴果,"",1,卵形,全緣,特有,2600,3800,1,1,1,
DAS,SEN,S,S05,玉山水苦藚,SP80,0,5,0,0,3.45,0,89,Veronica morrisonicola,89,381,30,51,65,89,243,1171,2408,2590,2851,3542,Veronica morrisonicola,9.4,21.1,30.7,51.3,231.2,3.45,-3.45,80,3314,Plantaginaceae,車前科,Veronica morrisonicola Hayata,玉山水苦藚,1,LC,原生,Veronica morrisonicola Hayata,Veronica morrisonicola,89,草本,s,Ch,Chamaephytes,1,蒴果,"",1,卵形,全緣,特有,2600,3800,1,1,1,16
DAS,SEN,S,S10,玉山水苦藚,SP80,0,5,5,0,0.9,2,89,Veronica morrisonicola,89,381,30,51,65,89,243,1171,2408,2590,2851,3542,Veronica morrisonicola,9.4,21.1,30.7,51.3,231.2,0.9,1.1,80,3314,Plantaginaceae,車前科,Veronica morrisonicola Hayata,玉山水苦藚,1,LC,原生,Veronica morrisonicola Hayata,Veronica morrisonicola,89,草本,s,Ch,Chamaephytes,1,蒴果,"",1,卵形,全緣,特有,2600,3800,1,1,1,5
DAS,SUN,E,E05,玉山水苦藚,SP80,0,5,0,0,4.25,0,89,Veronica morrisonicola,89,381,30,51,65,89,243,1171,2408,2590,2851,3542,Veronica morrisonicola,9.4,21.1,30.7,51.3,231.2,4.25,-4.25,80,3314,Plantaginaceae,車前科,Veronica morrisonicola Hayata,玉山水苦藚,1,LC,原生,Veronica morrisonicola Hayata,Veronica morrisonicola,89,草本,s,Ch,Chamaephytes,1,蒴果,"",1,卵形,全緣,特有,2600,3800,1,1,1,17
DAS,SUN,E,E10,玉山水苦藚,SP80,25,25,5,14.75,20.5,3.25,89,Veronica morrisonicola,89,381,30,51,65,89,243,1171,2408,2590,2851,3542,Veronica morrisonicola,9.4,21.1,30.7,51.3,231.2,5.75,-17.25,80,3314,Plantaginaceae,車前科,Veronica morrisonicola Hayata,玉山水苦藚,1,LC,原生,Veronica morrisonicola Hayata,Veronica morrisonicola,89,草本,s,Ch,Chamaephytes,1,蒴果,"",1,卵形,全緣,特有,2600,3800,1,1,1,15
DAS,SUN,N,N05,玉山水苦藚,SP80,1,5,5,0.745,3.5,2.5,89,Veronica morrisonicola,89,381,30,51,65,89,243,1171,2408,2590,2851,3542,Veronica morrisonicola,9.4,21.1,30.7,51.3,231.2,2.755,-1,80,3314,Plantaginaceae,車前科,Veronica morrisonicola Hayata,玉山水苦藚,1,LC,原生,Veronica morrisonicola Hayata,Veronica morrisonicola,89,草本,s,Ch,Chamaephytes,1,蒴果,"",1,卵形,全緣,特有,2600,3800,1,1,1,13
DAS,SUN,N,N10,玉山水苦藚,SP80,1,5,5,0.875,4.35,3.5,89,Veronica morrisonicola,89,381,30,51,65,89,243,1171,2408,2590,2851,3542,Veronica morrisonicola,9.4,21.1,30.7,51.3,231.2,3.475,-0.85,80,3314,Plantaginaceae,車前科,Veronica morrisonicola Hayata,玉山水苦藚,1,LC,原生,Veronica morrisonicola Hayata,Veronica morrisonicola,89,草本,s,Ch,Chamaephytes,1,蒴果,"",1,卵形,全緣,特有,2600,3800,1,1,1,6
DAS,SUN,S,S05,玉山水苦藚,SP80,5,5,5,2.285,3.75,2,89,Veronica morrisonicola,89,381,30,51,65,89,243,1171,2408,2590,2851,3542,Veronica morrisonicola,9.4,21.1,30.7,51.3,231.2,1.465,-1.75,80,3314,Plantaginaceae,車前科,Veronica morrisonicola Hayata,玉山水苦藚,1,LC,原生,Veronica morrisonicola Hayata,Veronica morrisonicola,89,草本,s,Ch,Chamaephytes,1,蒴果,"",1,卵形,全緣,特有,2600,3800,1,1,1,15
DAS,SUN,S,S10,玉山水苦藚,SP80,5,25,5,2.91,18.5,2.5,89,Veronica morrisonicola,89,381,30,51,65,89,243,1171,2408,2590,2851,3542,Veronica morrisonicola,9.4,21.1,30.7,51.3,231.2,15.59,-16,80,3314,Plantaginaceae,車前科,Veronica morrisonicola Hayata,玉山水苦藚,1,LC,原生,Veronica morrisonicola Hayata,Veronica morrisonicola,89,草本,s,Ch,Chamaephytes,1,蒴果,"",1,卵形,全緣,特有,2600,3800,1,1,1,16
DAS,SUN,W,W05,玉山水苦藚,SP80,0,5,0,0,3.45,0,89,Veronica morrisonicola,89,381,30,51,65,89,243,1171,2408,2590,2851,3542,Veronica morrisonicola,9.4,21.1,30.7,51.3,231.2,3.45,-3.45,80,3314,Plantaginaceae,車前科,Veronica morrisonicola Hayata,玉山水苦藚,1,LC,原生,Veronica morrisonicola Hayata,Veronica morrisonicola,89,草本,s,Ch,Chamaephytes,1,蒴果,"",1,卵形,全緣,特有,2600,3800,1,1,1,9
DAS,SUN,W,W10,玉山水苦藚,SP80,0,1,1,0,0.77,0.64,89,Veronica morrisonicola,89,381,30,51,65,89,243,1171,2408,2590,2851,3542,Veronica morrisonicola,9.4,21.1,30.7,51.3,231.2,0.77,-0.13,80,3314,Plantaginaceae,車前科,Veronica morrisonicola Hayata,玉山水苦藚,1,LC,原生,Veronica morrisonicola Hayata,Veronica morrisonicola,89,草本,s,Ch,Chamaephytes,1,蒴果,"",1,卵形,全緣,特有,2600,3800,1,1,1,6
DAS,YAT,E,E05,玉山水苦藚,SP80,5,25,1,4.4,23,0.8,89,Veronica morrisonicola,89,381,30,51,65,89,243,1171,2408,2590,2851,3542,Veronica morrisonicola,9.4,21.1,30.7,51.3,231.2,18.6,-22.2,80,3314,Plantaginaceae,車前科,Veronica morrisonicola Hayata,玉山水苦藚,1,LC,原生,Veronica morrisonicola Hayata,Veronica morrisonicola,89,草本,s,Ch,Chamaephytes,1,蒴果,"",1,卵形,全緣,特有,2600,3800,1,1,1,14
DAS,YAT,E,E10,玉山水苦藚,SP80,5,5,1,4.5825,4.725,0.87,89,Veronica morrisonicola,89,381,30,51,65,89,243,1171,2408,2590,2851,3542,Veronica morrisonicola,9.4,21.1,30.7,51.3,231.2,0.1425,-3.855,80,3314,Plantaginaceae,車前科,Veronica morrisonicola Hayata,玉山水苦藚,1,LC,原生,Veronica morrisonicola Hayata,Veronica morrisonicola,89,草本,s,Ch,Chamaephytes,1,蒴果,"",1,卵形,全緣,特有,2600,3800,1,1,1,15
DAS,YAT,N,N05,玉山水苦藚,SP80,5,25,25,4.01,21.25,20,89,Veronica morrisonicola,89,381,30,51,65,89,243,1171,2408,2590,2851,3542,Veronica morrisonicola,9.4,21.1,30.7,51.3,231.2,17.24,-1.25,80,3314,Plantaginaceae,車前科,Veronica morrisonicola Hayata,玉山水苦藚,1,LC,原生,Veronica morrisonicola Hayata,Veronica morrisonicola,89,草本,s,Ch,Chamaephytes,1,蒴果,"",1,卵形,全緣,特有,2600,3800,1,1,1,19
DAS,YAT,N,N10,玉山水苦藚,SP80,5,5,5,3.94,3.65,3.5,89,Veronica morrisonicola,89,381,30,51,65,89,243,1171,2408,2590,2851,3542,Veronica morrisonicola,9.4,21.1,30.7,51.3,231.2,-0.29,-0.15,80,3314,Plantaginaceae,車前科,Veronica morrisonicola Hayata,玉山水苦藚,1,LC,原生,Veronica morrisonicola Hayata,Veronica morrisonicola,89,草本,s,Ch,Chamaephytes,1,蒴果,"",1,卵形,全緣,特有,2600,3800,1,1,1,
DAS,YAT,S,S05,玉山水苦藚,SP80,5,25,1,4.55,21.45,0.6,89,Veronica morrisonicola,89,381,30,51,65,89,243,1171,2408,2590,2851,3542,Veronica morrisonicola,9.4,21.1,30.7,51.3,231.2,16.9,-20.85,80,3314,Plantaginaceae,車前科,Veronica morrisonicola Hayata,玉山水苦藚,1,LC,原生,Veronica morrisonicola Hayata,Veronica morrisonicola,89,草本,s,Ch,Chamaephytes,1,蒴果,"",1,卵形,全緣,特有,2600,3800,1,1,1,15
DAS,YAT,S,S10,玉山水苦藚,SP80,5,5,5,4.525,4.6,3.75,89,Veronica morrisonicola,89,381,30,51,65,89,243,1171,2408,2590,2851,3542,Veronica morrisonicola,9.4,21.1,30.7,51.3,231.2,0.0749999999999993,-0.85,80,3314,Plantaginaceae,車前科,Veronica morrisonicola Hayata,玉山水苦藚,1,LC,原生,Veronica morrisonicola Hayata,Veronica morrisonicola,89,草本,s,Ch,Chamaephytes,1,蒴果,"",1,卵形,全緣,特有,2600,3800,1,1,1,19
DAS,YAT,W,W05,玉山水苦藚,SP80,25,25,5,19.5,17.25,3.5,89,Veronica morrisonicola,89,381,30,51,65,89,243,1171,2408,2590,2851,3542,Veronica morrisonicola,9.4,21.1,30.7,51.3,231.2,-2.25,-13.75,80,3314,Plantaginaceae,車前科,Veronica morrisonicola Hayata,玉山水苦藚,1,LC,原生,Veronica morrisonicola Hayata,Veronica morrisonicola,89,草本,s,Ch,Chamaephytes,1,蒴果,"",1,卵形,全緣,特有,2600,3800,1,1,1,
DAS,YAT,W,W10,玉山水苦藚,SP80,25,5,5,11.825,0.9,2,89,Veronica morrisonicola,89,381,30,51,65,89,243,1171,2408,2590,2851,3542,Veronica morrisonicola,9.4,21.1,30.7,51.3,231.2,-10.925,1.1,80,3314,Plantaginaceae,車前科,Veronica morrisonicola Hayata,玉山水苦藚,1,LC,原生,Veronica morrisonicola Hayata,Veronica morrisonicola,89,草本,s,Ch,Chamaephytes,1,蒴果,"",1,卵形,全緣,特有,2600,3800,1,1,1,
SYU,DSH,W,W05,玉山水苦藚,SP80,0,0,1,0,0,0.67,89,Veronica morrisonicola,89,381,30,51,65,89,243,1171,2408,2590,2851,3542,Veronica morrisonicola,9.4,21.1,30.7,51.3,231.2,0,0.67,80,3314,Plantaginaceae,車前科,Veronica morrisonicola Hayata,玉山水苦藚,1,LC,原生,Veronica morrisonicola Hayata,Veronica morrisonicola,89,草本,s,Ch,Chamaephytes,1,蒴果,"",1,卵形,全緣,特有,2600,3800,1,1,1,
SYU,DSH,W,W10,玉山水苦藚,SP80,1,5,1,0.8,4.35,0.87,89,Veronica morrisonicola,89,381,30,51,65,89,243,1171,2408,2590,2851,3542,Veronica morrisonicola,9.4,21.1,30.7,51.3,231.2,3.55,-3.48,80,3314,Plantaginaceae,車前科,Veronica morrisonicola Hayata,玉山水苦藚,1,LC,原生,Veronica morrisonicola Hayata,Veronica morrisonicola,89,草本,s,Ch,Chamaephytes,1,蒴果,"",1,卵形,全緣,特有,2600,3800,1,1,1,8
SYU,TSW,E,E05,玉山水苦藚,SP80,0,1,5,0,0.78,3.875,89,Veronica morrisonicola,89,381,30,51,65,89,243,1171,2408,2590,2851,3542,Veronica morrisonicola,9.4,21.1,30.7,51.3,231.2,0.78,3.095,80,3314,Plantaginaceae,車前科,Veronica morrisonicola Hayata,玉山水苦藚,1,LC,原生,Veronica morrisonicola Hayata,Veronica morrisonicola,89,草本,s,Ch,Chamaephytes,1,蒴果,"",1,卵形,全緣,特有,2600,3800,1,1,1,10
SYU,TSW,S,S10,玉山水苦藚,SP80,1,1,0,0.63,0.607,0,89,Veronica morrisonicola,89,381,30,51,65,89,243,1171,2408,2590,2851,3542,Veronica morrisonicola,9.4,21.1,30.7,51.3,231.2,-0.023,-0.607,80,3314,Plantaginaceae,車前科,Veronica morrisonicola Hayata,玉山水苦藚,1,LC,原生,Veronica morrisonicola Hayata,Veronica morrisonicola,89,草本,s,Ch,Chamaephytes,1,蒴果,"",1,卵形,全緣,特有,2600,3800,1,1,1,
SYU,TSW,W,W10,玉山水苦藚,SP80,0,1,0,0,0.8,0,89,Veronica morrisonicola,89,381,30,51,65,89,243,1171,2408,2590,2851,3542,Veronica morrisonicola,9.4,21.1,30.7,51.3,231.2,0.8,-0.8,80,3314,Plantaginaceae,車前科,Veronica morrisonicola Hayata,玉山水苦藚,1,LC,原生,Veronica morrisonicola Hayata,Veronica morrisonicola,89,草本,s,Ch,Chamaephytes,1,蒴果,"",1,卵形,全緣,特有,2600,3800,1,1,1,11
DAS,SUN,N,N05,瓜子金,SP81,1,1,1,0.745,0.7,0.5,68,Polygala japonica,68,1821,11,128,148,166,277,6,869,1133,1562,5247,Polygala japonica,22.9,97.3,118.7,140,272.1,-0.045,-0.2,81,2079,Polygalaceae,遠志科,Polygala japonica Houtt.,瓜子金,0,LC,原生,Polygala japonica Houtt.,Polygala japonica,68,草本,s,Ch,Chamaephytes,0,蒴果,陽性,1,卵形,全緣,原生,1,3450,1,1,1,
SYU,DSH,W,W10,繡球藤,SP82,1,1,1,0.8,0.87,0.87,25,Clematis montana,25,1904,-179,83,122,149,243,221,616,850,1334,5551,Clematis montana,0,52.6,87.95,118.5,231.2,0.07,0,82,1177,Ranunculaceae,毛茛科,Clematis montana Buch.-Ham. ex DC.,繡球藤,0,LC,原生,Clematis montana Buch.-Ham. ex DC.,Clematis montana,25,草本,s,Ch,Chamaephytes,0,瘦果,"",1,卵形,淺裂,原生,,,,,,8
DAS,SEN,S,S10,玉山金梅,SP83,0,1,0,0,0.18,0,69,Potentilla leuconota var. morrisonicola,69,90,39,55,62.5,88,241,1623,2349,2570,2811,3542,Potentilla leuconota var. morrisonicola,11.7,23,27.8,49.9,229.8,0.18,-0.18,83,1536,Rosaceae,薔薇科,Potentilla leuconota D. Don,玉山金梅,0,LC,原生,Potentilla leuconota D. Don,Potentilla leuconota var. morrisonicola,69,草本,s,He,Hemicryptophytes,0,瘦果,"",1,卵形,鋸齒狀,原生,1800,3950,1,1,,4
DAS,SEN,W,W05,玉山金梅,SP83,0,1,0,0,0.75,0,69,Potentilla leuconota var. morrisonicola,69,90,39,55,62.5,88,241,1623,2349,2570,2811,3542,Potentilla leuconota var. morrisonicola,11.7,23,27.8,49.9,229.8,0.75,-0.75,83,1536,Rosaceae,薔薇科,Potentilla leuconota D. Don,玉山金梅,0,LC,原生,Potentilla leuconota D. Don,Potentilla leuconota var. morrisonicola,69,草本,s,He,Hemicryptophytes,0,瘦果,"",1,卵形,鋸齒狀,原生,1800,3950,1,1,,3
DAS,SEN,W,W10,玉山金梅,SP83,1,5,0,0.7,3.25,0,69,Potentilla leuconota var. morrisonicola,69,90,39,55,62.5,88,241,1623,2349,2570,2811,3542,Potentilla leuconota var. morrisonicola,11.7,23,27.8,49.9,229.8,2.55,-3.25,83,1536,Rosaceae,薔薇科,Potentilla leuconota D. Don,玉山金梅,0,LC,原生,Potentilla leuconota D. Don,Potentilla leuconota var. morrisonicola,69,草本,s,He,Hemicryptophytes,0,瘦果,"",1,卵形,鋸齒狀,原生,1800,3950,1,1,,2
SYU,DSH,N,N10,玉山金梅,SP83,25,0,0,19.75,0,0,69,Potentilla leuconota var. morrisonicola,69,90,39,55,62.5,88,241,1623,2349,2570,2811,3542,Potentilla leuconota var. morrisonicola,11.7,23,27.8,49.9,229.8,-19.75,0,83,1536,Rosaceae,薔薇科,Potentilla leuconota D. Don,玉山金梅,0,LC,原生,Potentilla leuconota D. Don,Potentilla leuconota var. morrisonicola,69,草本,s,He,Hemicryptophytes,0,瘦果,"",1,卵形,鋸齒狀,原生,1800,3950,1,1,,
SYU,DSH,S,S10,玉山金梅,SP83,0,1,0,0,0.565,0,69,Potentilla leuconota var. morrisonicola,69,90,39,55,62.5,88,241,1623,2349,2570,2811,3542,Potentilla leuconota var. morrisonicola,11.7,23,27.8,49.9,229.8,0.565,-0.565,83,1536,Rosaceae,薔薇科,Potentilla leuconota D. Don,玉山金梅,0,LC,原生,Potentilla leuconota D. Don,Potentilla leuconota var. morrisonicola,69,草本,s,He,Hemicryptophytes,0,瘦果,"",1,卵形,鋸齒狀,原生,1800,3950,1,1,,1
SYU,DSH,W,W05,玉山金梅,SP83,1,5,1,0.6,3.07,0.67,69,Potentilla leuconota var. morrisonicola,69,90,39,55,62.5,88,241,1623,2349,2570,2811,3542,Potentilla leuconota var. morrisonicola,11.7,23,27.8,49.9,229.8,2.47,-2.4,83,1536,Rosaceae,薔薇科,Potentilla leuconota D. Don,玉山金梅,0,LC,原生,Potentilla leuconota D. Don,Potentilla leuconota var. morrisonicola,69,草本,s,He,Hemicryptophytes,0,瘦果,"",1,卵形,鋸齒狀,原生,1800,3950,1,1,,6
SYU,DSH,W,W10,玉山金梅,SP83,25,1,0,20,0.87,0,69,Potentilla leuconota var. morrisonicola,69,90,39,55,62.5,88,241,1623,2349,2570,2811,3542,Potentilla leuconota var. morrisonicola,11.7,23,27.8,49.9,229.8,-19.13,-0.87,83,1536,Rosaceae,薔薇科,Potentilla leuconota D. Don,玉山金梅,0,LC,原生,Potentilla leuconota D. Don,Potentilla leuconota var. morrisonicola,69,草本,s,He,Hemicryptophytes,0,瘦果,"",1,卵形,鋸齒狀,原生,1800,3950,1,1,,
SYU,TSW,W,W10,玉山金梅,SP83,25,0,0,19.375,0,0,69,Potentilla leuconota var. morrisonicola,69,90,39,55,62.5,88,241,1623,2349,2570,2811,3542,Potentilla leuconota var. morrisonicola,11.7,23,27.8,49.9,229.8,-19.375,0,83,1536,Rosaceae,薔薇科,Potentilla leuconota D. Don,玉山金梅,0,LC,原生,Potentilla leuconota D. Don,Potentilla leuconota var. morrisonicola,69,草本,s,He,Hemicryptophytes,0,瘦果,"",1,卵形,鋸齒狀,原生,1800,3950,1,1,,
DAS,SEN,W,W10,雪山翻白草,SP84,0,0,1,0,0,0.45,70,Potentilla tugitakensis,70,89,39,41,47,53,232,2164,2308,2463,2829,3010,Potentilla tugitakensis,13.8,14.8,18.7,23,218.2,0,0.45,84,1539,Rosaceae,薔薇科,Potentilla tugitakensis Masam.,雪山翻白草,1,EN,原生,Potentilla tugitakensis Masam.,Potentilla tugitakensis,70,草本,s,He,Hemicryptophytes,0,瘦果,"",1,卵形,鋸齒狀,特有,2150,3884,,,1,
DAS,SUN,N,N05,高山薔薇,SP85,1,1,1,0.745,0.7,0.5,74,Rosa transmorrisonensis,74,206,39,66,87,110.5,243,1623,2384,2602.5,2834.75,4036,Rosa transmorrisonensis,13.8,32.1,47.6,72.225,231.2,-0.045,-0.2,85,1578,Rosaceae,薔薇科,Rosa transmorrisonensis Hayata,高山薔薇,0,LC,原生,Rosa transmorrisonensis Hayata,Rosa transmorrisonensis,74,灌木,s,Ph,Phanerophytes,1,瘦果,"",1,卵形,細毛(刺),原生,300,3798,1,1,1,
DAS,SUN,S,S05,高山薔薇,SP85,25,0,0,11.425,0,0,74,Rosa transmorrisonensis,74,206,39,66,87,110.5,243,1623,2384,2602.5,2834.75,4036,Rosa transmorrisonensis,13.8,32.1,47.6,72.225,231.2,-11.425,0,85,1578,Rosaceae,薔薇科,Rosa transmorrisonensis Hayata,高山薔薇,0,LC,原生,Rosa transmorrisonensis Hayata,Rosa transmorrisonensis,74,灌木,s,Ph,Phanerophytes,1,瘦果,"",1,卵形,細毛(刺),原生,300,3798,1,1,1,
DAS,SUN,E,E05,高山懸鉤子,SP86,25,0,0,18.125,0,0,75,Rubus rolfei,75,328,39,72,100.5,122.25,225,684,2377.25,2608,2909.25,4123,Rubus rolfei,11.7,35.9,61.4,87.825,210.5,-18.125,0,86,1610,Rosaceae,薔薇科,Rubus rolfei S. Vidal,高山懸鉤子,0,NT,原生,Rubus rolfei S. Vidal,Rubus rolfei,75,灌木,s,Ph,Phanerophytes,1,核果,"",1,心形,微波狀,原生,300,3797,1,1,1,
DAS,SUN,E,E10,高山懸鉤子,SP86,25,5,5,14.75,4.1,3.25,75,Rubus rolfei,75,328,39,72,100.5,122.25,225,684,2377.25,2608,2909.25,4123,Rubus rolfei,11.7,35.9,61.4,87.825,210.5,-10.65,-0.85,86,1610,Rosaceae,薔薇科,Rubus rolfei S. Vidal,高山懸鉤子,0,NT,原生,Rubus rolfei S. Vidal,Rubus rolfei,75,灌木,s,Ph,Phanerophytes,1,核果,"",1,心形,微波狀,原生,300,3797,1,1,1,
DAS,SUN,N,N05,高山懸鉤子,SP86,1,5,1,0.745,3.5,0.5,75,Rubus rolfei,75,328,39,72,100.5,122.25,225,684,2377.25,2608,2909.25,4123,Rubus rolfei,11.7,35.9,61.4,87.825,210.5,2.755,-3,86,1610,Rosaceae,薔薇科,Rubus rolfei S. Vidal,高山懸鉤子,0,NT,原生,Rubus rolfei S. Vidal,Rubus rolfei,75,灌木,s,Ph,Phanerophytes,1,核果,"",1,心形,微波狀,原生,300,3797,1,1,1,5
DAS,SUN,N,N10,高山懸鉤子,SP86,1,5,1,0.875,4.35,0.7,75,Rubus rolfei,75,328,39,72,100.5,122.25,225,684,2377.25,2608,2909.25,4123,Rubus rolfei,11.7,35.9,61.4,87.825,210.5,3.475,-3.65,86,1610,Rosaceae,薔薇科,Rubus rolfei S. Vidal,高山懸鉤子,0,NT,原生,Rubus rolfei S. Vidal,Rubus rolfei,75,灌木,s,Ph,Phanerophytes,1,核果,"",1,心形,微波狀,原生,300,3797,1,1,1,3
